FIPS,Latitude,Longitude,adult_obesity_2015,adult_obesity_2016,adult_obesity_2017
48371,30.770894,-102.71986,0.298,0.303,0.286
48373,30.784553,-94.837338,0.336,0.335,0.294
48375,35.398675,-101.893804,0.329,0.298,0.31
48377,30.005891,-104.261619,0.245,0.279,0.261
48379,32.87058,-95.79544,0.288,0.301,0.297
48381,34.962529,-101.895547,0.256,0.267,0.266
48383,31.372895,-101.513901,0.302,0.301,0.277
48385,29.82303,-99.805303,0.283,0.298,0.276
48387,33.619626,-95.048429,0.315,0.309,0.307
48389,31.308366,-103.712706,0.302,0.295,0.283
48391,28.312496,-97.160479,0.296,0.306,0.284
48393,35.836216,-100.807555,0.287,0.294,0.266
48395,31.025481,-96.514941,0.322,0.305,0.298
48397,32.889216,-96.407501,0.258,0.278,0.253
48399,31.833311,-99.967856,0.295,0.277,0.268
48401,32.109423,-94.756382,0.37,0.354,0.308
48403,31.3433,-93.851913,0.313,0.288,0.278
48405,31.382449,-94.16318,0.303,0.334,0.323
48407,30.574218,-95.162852,0.304,0.306,0.281
48409,28.011782,-97.517165,0.288,0.317,0.33
48411,31.155138,-98.819292,0.299,0.297,0.274
48413,30.896233,-100.527216,0.302,0.294,0.275
48415,32.744462,-100.913399,0.288,0.286,0.262
48417,32.743788,-99.347045,0.33,0.335,0.283
48419,31.790137,-94.142565,0.328,0.344,0.312
48421,36.277628,-101.894716,0.3,0.303,0.275
48423,32.377093,-95.26963,0.273,0.282,0.296
48425,32.217942,-97.769211,0.284,0.299,0.276
48427,26.546335,-98.715803,0.307,0.299,0.296
48429,32.731531,-98.840081,0.301,0.296,0.27
48431,31.835774,-101.054911,0.305,0.308,0.274
48433,33.17958,-100.253807,0.29,0.294,0.27
48435,30.517865,-100.505395,0.297,0.302,0.266
48437,34.53046,-101.732852,0.285,0.3,0.277
48439,32.77204,-97.291291,0.286,0.281,0.291
48441,32.295684,-99.89322,0.282,0.313,0.308
48443,30.232332,-102.072539,0.284,0.297,0.268
48445,33.171229,-102.339284,0.338,0.324,0.292
48447,33.170712,-99.206137,0.288,0.289,0.268
48449,33.214599,-94.966783,0.295,0.315,0.309
48451,31.401583,-100.461355,0.277,0.259,0.276
48453,30.239513,-97.69127,0.214,0.204,0.203
48455,31.087483,-95.153291,0.324,0.308,0.274
48457,30.769579,-94.379449,0.308,0.326,0.31
48459,32.735878,-94.941649,0.333,0.324,0.296
48461,31.353849,-102.042013,0.306,0.304,0.269
48463,29.35034,-99.761074,0.296,0.312,0.3
48465,29.884961,-101.146646,0.28,0.288,0.3
48467,32.558948,-95.836391,0.34,0.313,0.302
48469,28.79637,-96.971198,0.332,0.34,0.343
48471,30.74309,-95.569888,0.304,0.309,0.297
48473,30.013578,-95.982102,0.308,0.309,0.336
48475,31.513069,-103.105113,0.301,0.306,0.285
48477,30.215075,-96.410272,0.284,0.302,0.296
48479,27.770584,-99.326641,0.312,0.315,0.313
48481,29.278481,-96.229675,0.313,0.316,0.319
48483,35.392593,-100.253107,0.289,0.295,0.278
48485,33.991103,-98.716851,0.321,0.289,0.311
48487,34.08492,-99.24244,0.287,0.296,0.28
48489,26.481092,-97.584224,0.295,0.291,0.276
48491,30.64903,-97.605069,0.278,0.287,0.311
48493,29.174303,-98.085899,0.282,0.276,0.314
48495,31.831416,-103.055986,0.313,0.309,0.277
48497,33.219095,-97.653997,0.298,0.32,0.309
48499,32.783588,-95.382166,0.304,0.3,0.301
48501,33.172397,-102.823771,0.299,0.286,0.267
48503,33.158787,-98.678267,0.272,0.273,0.271
48505,26.996981,-99.182603,0.312,0.3,0.263
48507,28.864652,-99.75983,0.284,0.297,0.274
49001,38.357535,-113.238948,0.292,0.276,0.257
49003,41.476021,-113.052922,0.311,0.328,0.335
49005,41.734225,-111.744581,0.224,0.224,0.218
49007,39.67005,-110.590357,0.277,0.289,0.266
49009,40.890099,-109.505786,0.261,0.261,0.261
49011,41.037045,-112.202123,0.249,0.246,0.25
49013,40.289649,-110.42983,0.269,0.263,0.276
49015,39.009028,-110.721111,0.261,0.272,0.258
49017,37.831622,-111.450886,0.279,0.29,0.325
49019,38.974326,-109.57345,0.204,0.228,0.223
49021,37.882727,-113.290059,0.246,0.23,0.233
49023,39.710827,-112.794262,0.306,0.279,0.28
49025,37.275118,-111.815413,0.226,0.233,0.261
49027,39.09454,-113.525014,0.284,0.288,0.313
49029,41.091027,-111.577885,0.224,0.225,0.22
49031,38.335881,-112.129376,0.247,0.249,0.261
49033,41.627598,-111.240227,0.268,0.268,0.264
49035,40.667882,-111.924244,0.248,0.251,0.254
49037,37.623064,-109.78932,0.251,0.256,0.267
49039,39.380588,-111.570451,0.242,0.247,0.254
49041,38.746825,-111.81193,0.302,0.307,0.299
49043,40.87206,-110.968486,0.146,0.136,0.144
49045,40.467692,-113.124015,0.292,0.31,0.317
49047,40.125887,-109.517748,0.285,0.284,0.276
49049,40.120409,-111.668667,0.238,0.232,0.244
49051,40.334884,-111.161568,0.228,0.231,0.23
49053,37.262531,-113.4878,0.226,0.232,0.237
49055,38.261229,-110.990323,0.225,0.233,0.228
49057,41.270355,-111.875879,0.281,0.273,0.284
50001,44.031248,-73.141581,0.228,0.235,0.23
50003,43.035325,-73.11146,0.243,0.248,0.241
50005,44.468791,-72.112168,0.279,0.291,0.283
50007,44.460676,-73.070525,0.21,0.209,0.198
50009,44.724021,-71.732736,0.274,0.275,0.298
50011,44.858964,-72.909402,0.29,0.282,0.275
50013,44.801788,-73.300758,0.268,0.261,0.268
50015,44.603504,-72.638356,0.258,0.249,0.252
50017,44.003392,-72.369687,0.275,0.261,0.266
50019,44.828442,-72.25163,0.299,0.299,0.285
50021,43.580844,-73.038196,0.285,0.28,0.295
50023,44.274953,-72.609475,0.225,0.23,0.23
50025,42.999143,-72.716335,0.225,0.228,0.234
50027,43.588143,-72.591515,0.227,0.228,0.24
51001,37.765944,-75.757807,0.35,0.366,0.347
51003,38.024184,-78.553506,0.256,0.229,0.226
51005,37.787905,-80.008669,0.264,0.308,0.33
51007,37.336131,-77.973218,0.343,0.31,0.29
51009,37.630362,-79.147848,0.303,0.303,0.294
51011,37.370725,-78.81094,0.311,0.302,0.293
51013,38.878337,-77.100703,0.175,0.169,0.161
51015,38.167807,-79.146682,0.283,0.304,0.34
51017,38.068988,-79.732898,0.296,0.31,0.287
51019,37.312408,-79.527947,0.269,0.306,0.331
51021,37.130612,-81.125853,0.309,0.294,0.309
51023,37.553193,-79.805318,0.274,0.258,0.256
51025,36.764531,-77.860916,0.336,0.345,0.359
51027,37.26812,-82.038151,0.288,0.295,0.318
51029,37.573928,-78.529169,0.324,0.331,0.335
51031,37.210151,-79.095429,0.306,0.326,0.315
51033,38.030319,-77.352348,0.3,0.297,0.296
51035,36.732426,-80.728043,0.303,0.31,0.291
51036,37.361048,-77.054171,0.355,0.364,0.352
51037,37.014091,-78.661424,0.311,0.322,0.335
51041,37.378434,-77.585847,0.272,0.267,0.26
51043,39.115931,-77.992004,0.301,0.28,0.268
51045,37.473129,-80.231734,0.322,0.292,0.278
51047,38.48593,-77.956476,0.318,0.302,0.318
51049,37.520189,-78.252836,0.329,0.314,0.321
51051,37.137081,-82.349208,0.287,0.298,0.351
51053,37.073498,-77.635492,0.342,0.326,0.327
51057,37.93948,-76.941871,0.29,0.295,0.327
51059,38.833743,-77.276117,0.195,0.199,0.203
51061,38.744103,-77.821585,0.255,0.255,0.255
51063,36.931438,-80.350309,0.294,0.268,0.265
51065,37.830606,-78.284445,0.282,0.295,0.276
51067,36.99235,-79.883959,0.288,0.273,0.284
51069,39.203637,-78.263916,0.307,0.325,0.317
51071,37.31193,-80.717178,0.344,0.314,0.303
51073,37.403541,-76.523505,0.333,0.332,0.345
51075,37.724166,-77.914273,0.255,0.249,0.284
51077,36.656303,-81.225337,0.321,0.333,0.303
51079,38.297981,-78.470163,0.288,0.267,0.279
51081,36.680225,-77.560261,0.331,0.346,0.327
51083,36.766461,-78.939614,0.35,0.359,0.324
51085,37.760166,-77.490992,0.247,0.265,0.274
51087,37.437521,-77.300333,0.281,0.282,0.275
51089,36.620593,-79.980584,0.308,0.317,0.323
51091,38.356672,-79.567958,0.284,0.273,0.263
51093,36.901418,-76.707569,0.299,0.286,0.293
51095,37.324427,-76.778319,0.245,0.246,0.252
51097,37.720995,-76.89109,0.331,0.31,0.301
51099,38.277179,-77.162702,0.288,0.287,0.283
51101,37.70826,-77.091054,0.32,0.3,0.263
51103,37.703831,-76.413199,0.297,0.311,0.298
51105,36.702162,-83.130334,0.285,0.279,0.294
51107,39.08113,-77.638857,0.223,0.218,0.216
51109,37.971681,-77.959178,0.34,0.352,0.324
51111,36.945757,-78.242313,0.301,0.274,0.275
51113,38.412059,-78.276961,0.322,0.312,0.291
51115,37.425348,-76.268808,0.275,0.27,0.278
51117,36.687256,-78.368959,0.335,0.319,0.309
51119,37.606828,-76.527958,0.26,0.257,0.262
51121,37.174885,-80.387314,0.261,0.237,0.242
51125,37.790016,-78.879394,0.279,0.277,0.297
51127,37.498974,-76.993339,0.319,0.316,0.282
51131,37.302629,-75.923868,0.305,0.353,0.361
51133,37.856974,-76.379687,0.266,0.256,0.263
51135,37.143696,-78.052162,0.341,0.356,0.34
51137,38.250439,-78.00998,0.328,0.281,0.283
51139,38.623751,-78.490471,0.306,0.295,0.283
51141,36.667327,-80.286141,0.296,0.308,0.309
51143,36.821721,-79.398502,0.332,0.331,0.32
51145,37.549404,-77.912855,0.306,0.309,0.3
51147,37.224881,-78.432957,0.33,0.298,0.321
51149,37.187326,-77.220993,0.359,0.352,0.332
51153,38.702332,-77.478887,0.267,0.252,0.255
51155,37.063385,-80.713444,0.315,0.324,0.33
51157,38.684522,-78.168824,0.256,0.264,0.272
51159,37.942894,-76.730561,0.31,0.295,0.299
51161,37.331077,-80.19011,0.282,0.265,0.266
51163,37.814517,-79.447754,0.266,0.243,0.248
51165,38.511257,-78.876307,0.284,0.279,0.264
51167,36.93342,-82.095934,0.354,0.311,0.289
51169,36.712778,-82.613627,0.335,0.327,0.312
51171,38.856204,-78.573987,0.267,0.263,0.266
51173,36.842318,-81.539786,0.305,0.273,0.296
51175,36.720173,-77.103856,0.335,0.331,0.311
51177,38.182311,-77.65628,0.318,0.335,0.327
51179,38.418933,-77.459043,0.352,0.331,0.296
51181,37.119761,-76.880172,0.328,0.334,0.353
51183,36.926645,-77.259732,0.345,0.387,0.359
51185,37.125395,-81.562924,0.302,0.288,0.303
51187,38.908187,-78.207131,0.273,0.275,0.292
51191,36.747813,-81.950291,0.317,0.307,0.3
51193,38.109191,-76.80417,0.291,0.303,0.307
51195,36.974561,-82.62156,0.319,0.332,0.308
51197,36.901471,-81.084209,0.301,0.303,0.313
51199,37.220914,-76.395533,0.283,0.269,0.261
51510,38.818343,-77.082026,0.204,0.207,0.201
51515,37.338156,-79.520705,0.342,0.33,
51520,36.616954,-82.157564,0.295,0.292,0.273
51530,37.731663,-79.356375,0.29,0.283,0.259
51540,38.037658,-78.485381,0.271,0.262,0.259
51550,36.679376,-76.301788,0.298,0.312,0.323
51570,37.261685,-77.396804,0.264,0.263,0.268
51580,37.778143,-79.986039,0.294,0.294,0.264
51590,36.583334,-79.408071,0.351,0.35,0.341
51595,36.696182,-77.535975,0.334,0.322,0.297
51600,38.853183,-77.299025,0.242,0.227,0.218
51610,38.883787,-77.174639,0.254,0.264,0.275
51620,36.684014,-76.941396,0.344,0.343,0.344
51630,38.299272,-77.486658,0.299,0.296,0.288
51640,36.66564,-80.914308,0.298,0.287,0.26
51650,37.04803,-76.297149,0.331,0.321,0.348
51660,38.436013,-78.874197,0.298,0.269,0.248
51670,37.29101,-77.298944,0.346,0.341,0.318
51678,37.782332,-79.44432,0.292,0.272,0.26
51680,37.399016,-79.195458,0.29,0.298,0.271
51683,38.747561,-77.484727,0.295,0.275,0.287
51685,38.768991,-77.448681,0.306,0.297,0.283
51690,36.683527,-79.863648,0.321,0.334,0.335
51700,37.075978,-76.521719,0.354,0.341,0.323
51710,36.923015,-76.244641,0.346,0.314,0.301
51720,36.931549,-82.625996,0.291,0.279,0.262
51730,37.20473,-77.392368,0.361,0.383,0.414
51735,37.12836,-76.303534,0.283,0.265,0.247
51740,36.85943,-76.356269,0.415,0.369,0.372
51750,37.120036,-80.557048,0.298,0.294,0.296
51760,37.531399,-77.476009,0.291,0.296,0.3
51770,37.27783,-79.958472,0.362,0.344,0.319
51775,37.285333,-80.055241,0.272,0.239,0.252
51790,38.158056,-79.061501,0.294,0.275,0.271
51800,36.697157,-76.634781,0.312,0.299,0.319
51810,36.779322,-76.02402,0.276,0.271,0.279
51820,38.067157,-78.90142,0.304,0.3,0.297
51830,37.269293,-76.706717,0.27,0.274,0.26
51840,39.173869,-78.176356,0.286,0.265,0.267
53001,47.00484,-118.533308,0.36,0.332,0.344
53003,46.181861,-117.227781,0.286,0.324,0.334
53005,46.228072,-119.516864,0.32,0.314,0.315
53007,47.859892,-120.618543,0.258,0.264,0.267
53009,48.113009,-123.930611,0.281,0.273,0.263
53011,45.771674,-122.485903,0.294,0.3,0.299
53013,46.292851,-117.911635,0.321,0.322,0.3
53015,46.185923,-122.658682,0.346,0.324,0.321
53017,47.735866,-119.69588,0.264,0.294,0.287
53019,48.437246,-118.517074,0.258,0.274,0.281
53021,46.53458,-118.906944,0.31,0.315,0.301
53023,46.429474,-117.536715,0.33,0.315,0.331
53025,47.213633,-119.467788,0.334,0.35,0.343
53027,47.142786,-123.827043,0.346,0.365,0.369
53029,48.158436,-122.670503,0.28,0.263,0.274
53031,47.802641,-123.52181,0.253,0.233,0.245
53033,47.493554,-121.832375,0.222,0.223,0.222
53035,47.639687,-122.649636,0.303,0.295,0.296
53037,47.124444,-120.676714,0.271,0.275,0.289
53039,45.869509,-120.780117,0.258,0.257,0.275
53041,46.580071,-122.377444,0.315,0.331,0.328
53043,47.582718,-118.417668,0.309,0.33,0.312
53045,47.354126,-123.17385,0.322,0.327,0.305
53047,48.550971,-119.691035,0.292,0.289,0.28
53049,46.556587,-123.782419,0.345,0.353,0.316
53051,48.543877,-117.232183,0.282,0.27,0.288
53053,47.040716,-122.144709,0.314,0.31,0.3
53055,48.508862,-123.100616,0.175,0.179,0.207
53057,48.493066,-121.816278,0.277,0.284,0.264
53059,46.024782,-121.953227,0.31,0.301,0.281
53061,48.054913,-121.766412,0.281,0.286,0.294
53063,47.620379,-117.404392,0.282,0.284,0.292
53065,48.390648,-117.854897,0.288,0.303,0.306
53067,46.932598,-122.829441,0.292,0.286,0.281
53069,46.294638,-123.424458,0.318,0.334,0.314
53071,46.254606,-118.480374,0.271,0.261,0.28
53073,48.842653,-121.836433,0.251,0.233,0.231
53075,46.903322,-117.522962,0.261,0.242,0.229
53077,46.456558,-120.740145,0.313,0.291,0.296
54001,39.139754,-79.996914,0.342,0.347,0.376
54003,39.457854,-78.032338,0.342,0.357,0.343
54005,38.022838,-81.713314,0.342,0.354,0.354
54007,38.699302,-80.731649,0.322,0.312,0.325
54009,40.272645,-80.578691,0.34,0.349,0.39
54011,38.41958,-82.243392,0.342,0.333,0.305
54013,38.844159,-81.115478,0.351,0.345,0.327
54015,38.459826,-81.081866,0.382,0.363,0.326
54017,39.263482,-80.701147,0.33,0.353,0.357
54019,38.030933,-81.086051,0.34,0.345,0.356
54021,38.915865,-80.849409,0.37,0.39,0.39
54023,39.105988,-79.195064,0.361,0.369,0.389
54025,37.924418,-80.45059,0.309,0.337,0.342
54027,39.31214,-78.611989,0.337,0.337,0.338
54029,40.516931,-80.570057,0.347,0.38,0.348
54031,39.010818,-78.843641,0.306,0.357,0.37
54033,39.279199,-80.386487,0.329,0.332,0.337
54035,38.834234,-81.677717,0.327,0.305,0.317
54037,39.307399,-77.86322,0.314,0.325,0.332
54039,38.328061,-81.523522,0.306,0.317,0.327
54041,38.988844,-80.495518,0.353,0.362,0.359
54043,38.171651,-82.077547,0.368,0.405,0.399
54045,37.830591,-81.940853,0.404,0.412,0.407
54047,37.382663,-81.658205,0.375,0.401,0.421
54049,39.505839,-80.243402,0.326,0.344,0.326
54051,39.854717,-80.671378,0.305,0.325,0.352
54053,38.759288,-82.024172,0.373,0.364,0.361
54055,37.403448,-81.106456,0.351,0.339,0.374
54057,39.405626,-78.956581,0.349,0.347,0.345
54059,37.721151,-82.158993,0.385,0.405,0.403
54061,39.633645,-80.059074,0.271,0.274,0.288
54063,37.550353,-80.547891,0.313,0.318,0.309
54065,39.554835,-78.257314,0.34,0.34,0.326
54067,38.291416,-80.797516,0.341,0.356,0.382
54069,40.098932,-80.620728,0.282,0.293,0.314
54071,38.686836,-79.333707,0.359,0.353,0.36
54073,39.368133,-81.161172,0.375,0.378,0.388
54075,38.332513,-80.012092,0.306,0.322,0.314
54077,39.46903,-79.668865,0.359,0.355,0.359
54079,38.510513,-81.906109,0.293,0.325,0.346
54081,37.76247,-81.264671,0.348,0.345,0.356
54083,38.781087,-79.867783,0.346,0.356,0.348
54085,39.177112,-81.066317,0.348,0.339,0.357
54087,38.743033,-81.354502,0.356,0.37,0.362
54089,37.656003,-80.856315,0.38,0.377,0.361
54091,39.329072,-80.045629,0.361,0.364,0.37
54093,39.111175,-79.559968,0.335,0.359,0.378
54095,39.465981,-80.879493,0.359,0.342,0.326
54097,38.902537,-80.231335,0.341,0.362,0.382
54099,38.145531,-82.419698,0.365,0.38,0.377
54101,38.492985,-80.430262,0.322,0.355,0.347
54103,39.596574,-80.634394,0.325,0.333,0.33
54105,39.020034,-81.382975,0.383,0.381,0.369
54107,39.211679,-81.515928,0.335,0.341,0.359
54109,37.603717,-81.548884,0.348,0.379,0.388
55001,43.973763,-89.767223,0.284,0.313,0.34
55003,46.546291,-90.665154,0.28,0.278,0.273
55005,45.437192,-91.852892,0.328,0.334,0.316
55007,46.634199,-91.177282,0.273,0.282,0.287
55009,44.473961,-87.995926,0.273,0.272,0.284
55011,44.389759,-91.758714,0.302,0.328,0.32
55013,45.865255,-92.367978,0.28,0.288,0.287
55015,44.07841,-88.212132,0.291,0.293,0.313
55017,45.069092,-91.283505,0.314,0.285,0.302
55019,44.733596,-90.610201,0.324,0.337,0.341
55021,43.471882,-89.330472,0.348,0.334,0.347
55023,43.24991,-90.95123,0.279,0.294,0.331
55025,43.067468,-89.417852,0.215,0.222,0.237
55027,43.422706,-88.704379,0.296,0.277,0.317
55029,45.067808,-87.087936,0.298,0.278,0.275
55031,46.463316,-91.89258,0.285,0.317,0.322
55033,44.947741,-91.89772,0.289,0.297,0.323
55035,44.726355,-91.286414,0.312,0.323,0.292
55037,45.849646,-88.400322,0.306,0.339,0.32
55039,43.754722,-88.493284,0.293,0.31,0.301
55041,45.666882,-88.773225,0.313,0.319,0.347
55043,42.870062,-90.695368,0.273,0.297,0.319
55045,42.677728,-89.605639,0.288,0.309,0.314
55047,43.76141,-88.987228,0.288,0.311,0.346
55049,43.001021,-90.133692,0.284,0.277,0.318
55051,46.32655,-90.261299,0.283,0.289,0.291
55053,44.324895,-90.806541,0.305,0.325,0.326
55055,43.013807,-88.773986,0.304,0.292,0.294
55057,43.932836,-90.113984,0.319,0.339,0.358
55059,42.579703,-87.424898,0.313,0.318,0.329
55061,44.500949,-87.161813,0.313,0.347,0.335
55063,43.908222,-91.111758,0.225,0.252,0.283
55065,42.655578,-90.130292,0.307,0.328,0.353
55067,45.259204,-89.06819,0.273,0.286,0.299
55069,45.338319,-89.742082,0.308,0.315,0.328
55071,44.105108,-87.313828,0.296,0.311,0.308
55073,44.898036,-89.757823,0.278,0.295,0.295
55075,45.346899,-87.991198,0.33,0.327,0.353
55077,43.826053,-89.409095,0.301,0.333,0.349
55078,44.991304,-88.669251,0.392,0.41,0.425
55079,43.017655,-87.481575,0.312,0.31,0.329
55081,43.945175,-90.619969,0.304,0.316,0.33
55083,44.996575,-88.206516,0.304,0.286,0.304
55085,45.713791,-89.536693,0.301,0.302,0.328
55087,44.418226,-88.464988,0.299,0.32,0.301
55089,43.360715,-87.496553,0.253,0.273,0.271
55091,44.627436,-91.83489,0.312,0.324,0.342
55093,44.725337,-92.426279,0.276,0.305,0.303
55095,45.46803,-92.453154,0.325,0.297,0.303
55097,44.476246,-89.49807,0.303,0.346,0.334
55099,45.679072,-90.35965,0.278,0.322,0.34
55101,42.754075,-87.414676,0.318,0.318,0.329
55103,43.376199,-90.435693,0.315,0.328,0.318
55105,42.669931,-89.075119,0.336,0.337,0.369
55107,45.472734,-91.136745,0.315,0.316,0.317
55109,45.028959,-92.447284,0.286,0.284,0.262
55111,43.427998,-89.943329,0.303,0.303,0.325
55113,45.864913,-91.14713,0.288,0.284,0.297
55115,44.789641,-88.755813,0.349,0.334,0.338
55117,43.746002,-87.730546,0.25,0.275,0.294
55119,45.211656,-90.504853,0.317,0.342,0.344
55121,44.30305,-91.358867,0.304,0.314,0.296
55123,43.599858,-90.815226,0.299,0.341,0.328
55125,46.049848,-89.501254,0.292,0.274,0.277
55127,42.66811,-88.541731,0.25,0.269,0.251
55129,45.892463,-91.796423,0.299,0.285,0.308
55131,43.391156,-88.232917,0.288,0.295,0.292
55133,43.019308,-88.306707,0.27,0.27,0.275
55135,44.478004,-88.967006,0.278,0.258,0.285
55137,44.112825,-89.239752,0.286,0.32,0.329
55139,44.085707,-88.668149,0.289,0.281,0.319
55141,44.461413,-90.038825,0.292,0.342,0.323
56001,41.665514,-105.721883,0.209,0.211,0.233
56003,44.525654,-107.993321,0.285,0.278,0.289
56005,44.241321,-105.552029,0.336,0.336,0.343
56007,41.70359,-106.933153,0.266,0.265,0.282
56009,42.972839,-105.507367,0.288,0.284,0.283
56011,44.589266,-104.567298,0.25,0.28,0.259
56013,43.055303,-108.605531,0.25,0.26,0.283
56015,42.08958,-104.353482,0.287,0.276,0.299
56017,43.720871,-108.435652,0.25,0.252,0.27
56019,44.044048,-106.588541,0.234,0.228,0.211
56021,41.29283,-104.660395,0.269,0.282,0.297
56023,42.228788,-110.679842,0.231,0.242,0.256
56025,42.973641,-106.764877,0.271,0.281,0.294
56027,43.062159,-104.468373,0.256,0.27,0.255
56029,44.492387,-109.593598,0.222,0.245,0.255
56031,42.130319,-104.960809,0.275,0.268,0.28
56033,44.781369,-106.881211,0.239,0.245,0.233
56035,42.767928,-109.91617,0.211,0.207,0.235
56037,41.660339,-108.875676,0.287,0.292,0.317
56039,44.049321,-110.588102,0.132,0.125,0.127
56041,41.284726,-110.558947,0.293,0.296,0.279
56043,43.878831,-107.669052,0.242,0.247,0.277
56045,43.846213,-104.57002,0.288,0.294,0.292
